text,label
Here's A Complete Rundown Of What Happened At The Second Presidential Debate. There was a lot to talk about.,politics
"Clinton Delegate Lead Down to 194, Even as Dramatic Miscounting of Delegates by Media Continues. As New York residents prepare to head to the polls on Tuesday, with many of them -- particularly Sanders supporters -- wondering how much of a difference their vote can really make, the answer is: a very, very great deal.",politics
"John McLaughlin, Storied Political Talk Show Host, Dies At 89. He missed Sunday's installment of his syndicated TV show due to illness -- his first absence in 34 years.",politics
David Vitter Advances To Runoff In Louisiana Governor's Race. He'll face Democratic state Rep. John Bel Edwards on the Nov. 21 ballot.,politics
"Key Google Searches Only Showed Republican Candidate In Montana House Special Election. And the glitch wasn't easy to fix, the Democrat's campaign discovered.",politics
Blue Tide In Alabama. Can You Believe? Can you believe Bannon and Trump blaming Mitch McConnell for Roy Moore’s defeat? Or Trump claiming the results,politics
"Rudy Giuliani Reverses Trump Team's Position, Says President Can Obstruct Justice. Obstruction of justice charges are reportedly central to the special counsel's Russia investigation.",politics
"Kris Kobach Blasts Chuck Schumer's Push To End Trump's Voter Fraud Panel. “This was surprising. Because I expect him to be partisan, but I also, in the past, have expected him to be smart,"" Kobach says.",politics
Hillary Clinton Email Investigation Brings No Charges: Attorney General Loretta Lynch. The FBI advised against criminal charges for Clinton over her use of private email servers as Secretary of State.,politics
"Reince Priebus Calls On GOP To Back Nominee, Even If It’s You-Know-Who. The head of the Republican National Committee implored leaders of his sharply divided party on Friday to rally behind their",politics
"No, Scott Walker's Super PAC Donors Didn't Waste Their Money. Contributors may still have business with Walker's administration in Wisconsin.",politics
"Dear God, The 2016 Campaign Somehow Still Isn’t Over. Democrats face tough odds in picking off a crucial Senate seat in Louisiana.",politics
Democrats Split Over Opposing Government Funding Bill That Doesn't Protect Dreamers. Sen. Dick Durbin said “most” of his colleagues agree the bill must have Dreamer protections. But the GOP only needs a few to break away -- and some already have.,politics
"EPA Official Says 'False Allegations' Forced Her Resignation Over Flint Water Crisis. Susan Hedman says ""there wasn't time"" for a fuller explanation of her actions before now.",politics
"Sanders Says It's Clinton's Responsibility To Bring His Supporters Into The Fold. ""That is the candidate's job to do.""",politics
Trump Isn't Draining The Swamp. He’s Hiding It.. The public doesn’t know if all staffers are abiding by Trump’s own ethics pledge for appointees.,politics
"Bill Would Block Utilities Responsible For Wildfires From Passing The Cost To Customers. ""It's time to stop allowing utilities to push the burden of their negligence onto the backs of customers.""",politics
"Why Cruz Decided To Take On Trump. After laughing off the businessman's barbs, while courting his supporters, the Texas senator abruptly shifts tactics.",politics
Online Town Halls Like Clinton's Can't Replace Press Conferences. But tech-mediated talk can still be valuable.,politics
"Martin Gottesfeld Has Stopped All Fluids And Refuses Forced Hydration. Martin Gottesfeld, the man accused taking Boston Children’s Hospital offline to save Justina Pelletier, has released the",politics
Emails Raise Questions About Chicago’s Handling Of Rekia Boyd Shooting. The Emanuel administration agreed to pay $4.5 million to the family of a woman killed in 2012 by an off-duty Chicago cop,politics
"The Backlash Against Discrimination and the GOP's 'Indiana' Problem. In 2016 and beyond, Republicans will find it hard to strike a balance between ""religious freedom"" and discrimination. They will find it even harder to choose between either ""caving"" and alienating their base, or alienating the growing majority of voters and facing a grassroots onslaught.",politics
"DEA Chief Agrees With Claim That 'Ferguson Effect' Is Causing Crime Surge. Cops fear they'll ""become the next viral video,"" Chuck Rosenberg says.",politics
"Trump Hasn't Built A Wall Yet. He Hasn't Got A Prototype Wall Yet, Either.. Still, construction will begin ""later this summer,"" an official said.",politics
Here’s Where To Get Help Choosing Obamacare Plans. It's confusing this year and you don't have a lot of time. But help is out there.,politics
Motel 6 To Ban All Locations From Voluntarily Giving Guest Lists To ICE. The chain apologizes after Phoenix motel staffers admitted they sent reports to immigration agents.,politics
Internet Enjoys Sarah Sanders' Claim That Trump Is 'The Best Negotiator At The Table'. People were skeptical. Very skeptical.,politics
Dying GOP Health Care Bill Wishing It Took That Trip To Italy. Death comes for us all,politics
"Politicians Bash Donald Trump Over Use Of 'Pocahontas' Slur At Navajo Event. ""What Trump displayed today was an embarrassment to our values,"" said Tom Perez, chair of the Democratic National Committee.",politics
Governors Could Restore Voting Rights To Millions Of People If They Wanted To. More people with past felony convictions will soon get to vote in Kentucky. But Iowans and Floridians still face many hurdles.,politics
Obama's Call For Women's Equality: 'This Is Simply A Matter Of Right And Wrong'.,politics
"Report: Russian Billionaire Linked To Manafort Seeks Immunity To Testify. Oleg Deripaska, who had Trump's former campaign manager on a $10 million annual contract, is apparently ready to sing.",politics
"Drowsy Driving Kills Thousands Every Year. Why Aren't We Doing More To Stop It?. Only two states have laws against it, and even those are hard to enforce.",politics
"Supreme Court Chief Justice John Roberts Swore In Deaf Lawyers Using Sign Language. He signed ""your motion is granted.""",politics
"Ex-GOP Lawmaker Joe Walsh Issues Chilling Warning To Fox News Viewers. Laura Ingraham told her viewers there was ""no real scientific basis"" to support social distancing efforts.",politics
"Kenyan Woman And Her Toddler Facing Hurricane Maria Are Refused Rescue From Tortola By U.S. Immigration. Penney Gitonga and her 3-year-old daughter, Aria, are stranded in Tortola, a British Virgin Island. Penney and Aria are both",politics
"Growing Up in City Hall, Part II. My mother and I were always following the politics at City Hall. When you walked into City Hall, especially from the Fifth Street entrance, you felt like you were walking into a palace.",politics
Wall Street Pays Bankers To Work In Government And Wants It Secret.,politics
"In States, The Estate Tax Nears Extinction. In 2001, all 50 states imposed either an estate or inheritance tax. By next year, the number will be down to 17.",politics
Why Everybody (Except Obama) Hates The Cadillac Tax. Congress may vote soon to delay it by two years.,politics
"Kentucky Clerk Kim Davis Suffers Yet Another Loss In Federal Court. The ruling is only procedural, but it adds to a string of losses for Davis at all levels of the federal judiciary.",politics
"Trump's NASA Chief Has Apparently Changed His Tune On Climate Change. He said humans are contributing in a ""major way"" to climate change after years of refusing to acknowledge that fact.",politics
Soon-To-Expire Health Benefits For Coal Miners Are At The Center Of The Government Funding Fight. A provision would protect miners' health care benefits but not their dwindling pensions.,politics
"Donald Trump Is Now Calling Obama The 'Most Valuable Player' For ISIS. He's referring to the president as the group's ""founder"" and Hillary Clinton as its ""co-founder.""",politics
Discredited Ex-CIA Director Is Back With Stealth Campaign.,politics
"Anti-Muslim Hate Crimes Are Spiking In The U.S. Donald Trump Won't Speak Up.. “It is [the president's] duty to repudiate bias.""",politics
FBI Claimed Petraeus Shared ‘Top Secret’ Info With Reporters. The investigation that led CIA Director David Petraeus to resign and ultimately plead guilty to a criminal charge of mishandling,politics
The UN Strikes Back at ISIL's Black Economy. The UN Security Council dramatically escalated the conflict with al Qaeda splinter groups by passing UN Resolution 2170. This UN Security Council is the latest in a series of draconian UN Resolutions against terror groups pursuant to its responsibility of forgotten obligations.,politics
"Federally Funded Discrimination -- Did Obama Go Far Enough?. Religious organizations receiving federal contracts can no longer discriminate against lesbian, gay, bisexual, and transgender employees. Some question whether President Obama has gone too far. Others question whether he has gone far enough.",politics
"Ann Coulter Fears She'll 'Die Alone' In Self-Pitying Tweet Against Child Tax Credit. ""We singles live empty lives of quiet desperation and will die alone,"" she wrote.",politics
House Republicans Create Special Committee To Harass Planned Parenthood. There's still no proof the family planning provider did anything wrong.,politics
"Air Force Relaxes Rules On Tattoo Policy To Recruit More Talent. But face tattoos are still a big no-no, like in most jobs.",politics
What Do Republicans Stand For?. The GOP domestic-policy vacuum is evidence of a deeper problem: Republicans don't have a plan to move America forward.,politics
"Why Trump's Lies and Transgressions Appeal to His Followers. Donald Trump breaks the rules. For his followers, that's part of his appeal. Trump specializes in the lie. That, too, draws his followers to him.",politics
Teen Dies After Helicopter Crashes Near Arizona Memorial In Hawaii (UPDATE). The 16-year-old victim was one of five on board the aircraft.,politics
Justice Department Not Looking To Charge Journalists For Leaks: Top Official. “We don’t prosecute journalists for doing their jobs.”,politics
"Rep. Marjorie Taylor Greene Self-Owns With Tweet About Facebook’s Extremist Warning. ""Tell me you align with radicalized misinformation without telling me,"" one Twitter user ridiculed the conspiracy-endorsing Georgia Republican.",politics
"Trump's Favorite Motorcycle Company Is Cutting Manufacturing Jobs. The layoffs come as the White House celebrates ""Made in America"" week.",politics
"Showing Their Strength: Women of Color an Undeniable Force Among American Voters. As the fastest-growing segment of the nation's largest voting bloc and the most active segment of the emerging majority vote, women of color are a key voting bloc with the power to affect electoral and policy outcomes.",politics
"Luis Gutierrez Predicts Victory On Immigration, Even If Republicans Win In 2016.",politics
Fight Over Obama's Treasury Nominee Underscores Battles Within Democratic Party.,politics
"Cuts To Medicaid In GOP Health Bill Would Get Even Bigger Over Time, CBO Says. The poor, elderly and disabled would feel the effects.",politics
"Evidence Linking Alleged Florida Shooter To White Supremacist Group Is Really Thin. Here's what we know -- and, more importantly, what we don't.",politics
Happy Birthday FLOTUS! Here's Why You're Awesome.,politics
Michelle Obama: Who Do You Want As Your Children's Role Model?. The DNC crowd went wild during the first lady's blockbuster speech.,politics
Trump’s HHS Choice: First A Letter To Medicare. Then A Campaign Contribution.. The Georgia congressman pressed Medicare officials on a funding change that led to a windfall for a company run by one of his top campaign contributors,politics
"Elizabeth Warren Asks J.K. Rowling If She Can Teach Defense Against The Dark Arts. Whether it's death eaters or Trump, Warren is on it.",politics
"Anderson Cooper Briefly Speechless When GOP Strategist Swears He's Never Heard Trump Lie. ""Wow,"" he finally said.",politics
U.S-Backed Syrian Rebels' Pleas For Help Likely To Go Unanswered.,politics
The GOP Obamacare Repeal And Replace Plan Is Flailing. Will Trump Help Republicans?. Why won't the president LEAD?!,politics
"HUFFPOLLSTER: What Super Tuesday Exit Polls Tell Us About The State Of The Race. Donald Trump and Ted Cruz corralled the outsider vote, while Hillary Clinton won big among minorities.",politics
"HuffPost Rise: What You Need To Know On January 6. Welcome to the HuffPost Rise Morning Newsbrief, a short wrap-up of the news to help you start your day.",politics
Polls Reveal Stark Partisan Divides Over Support For Muslim Ban. A surprising number of Republicans favor banning Muslim immigration altogether.,politics
"FBI Director Chris Wray Tells Employees: 'Talk Is Cheap'. “The work you do is what will endure,” he says after release of the GOP memo.",politics
"Obama Is About To Visit A Prison. We Asked 2016 Contenders If They Have Ever Been.. WASHINGTON -- When President Barack Obama visits a federal prison on Thursday, it will mark the first time during his presidency",politics
"Protestors Continue Hunger Strike Even After Chicago Agrees To Reopen Disputed School. ""This is their way of pushing us out of our own community.""",politics
"Joe Biden Gets Serious About Campaign. s Hillary Rodham Clinton’s campaign struggles with sliding poll numbers, Vice President Joseph R. Biden Jr.’s exploration",politics
"Oprah 2020 Is A Bad Liberal Revenge Fantasy. Please, not again.",politics
Living While Black?.,politics
"U.S. Appeals Court Rules Against New Jersey Sports Betting Law. NEW YORK, Aug 25 (Reuters) - A U.S. appeals court on Tuesday ruled against a New Jersey law authorizing sports gambling in",politics
"Donald Trump Finally Endorses House Speaker Paul Ryan. After declining to back Ryan earlier in the week, Trump announced his support in Ryan's home state.",politics
John Kelly 'Stunned' By 'Selfish' Congresswoman Who Recounted Trump's Call With Soldier's Widow. The president reportedly told the woman that the man “must’ve known what he signed up for.”,politics
"U.S. Hits Record Coronavirus Deaths In A Single Day — Again. Over 4,400 people were reported dead from COVID-19 across the nation on Tuesday — the highest daily death toll since the pandemic began.",politics
"Donald Trump Attacks China For Having 'No Impact On Little Rocket Man'. While offering no details of his own plan for North Korea, Trump has pinned much of the responsibility on China, which experts say will do little to solve the crisis.",politics
Barbara And George H.W. Bush Could Be The Cutest Presidential Couple. They're celebrating 71 years together on Wednesday.,politics
"Treasury Department Renames Building To Honor Emancipated Slaves. ""It's a narrative for a new movement.""",politics
Ilhan Omar: Trump's Islamophobic Remarks Inspire Attacks Like New Zealand Shooting. The Minnesota Democrat spoke Saturday at a Muslim civil rights banquet in California.,politics
"US, Trump Team Propose Names For Arbiter In Mar-A-Lago Probe. The Justice Department proposed two retired judges for the role. Trump’s team proposed a retired judge and a lawyer.",politics
"Bernie Sanders Clarifies Comments About Middle-Class Tax Cuts In GOP Bill. “Let's pass tax reform that permanently benefits all middle-income and working-class families without giving tax breaks to the top 1 percent,"" he said.",politics
Native American Tribe Loses Bid To Stop North Dakota Oil Pipeline. The Standing Rock Sioux claim the pipeline would violate culturally significant land and pollute drinking water.,politics
"From Secret McConnell Audio, 12 Destructive Things a GOP Senate Would Do. If Republicans take the Senate next month (and if he wins his own reelection race), Mitch McConnell will be that body's next Majority Leader. Then what happens? McConnell's been frank about what the GOP would do with the Senate -- at least when he thinks nobody's listening.",politics
Donald Trump Donates Portion Of Salary To National Park Service. The money will go toward maintenance of the nation's battlefields.,politics
"Educating for Demoracy: A Lesson From Russia. Democracy is not just a one-way street. It must try to serve those it governs the best way it can. ""The Fool"" knows this but unless the civic-minded are recognized as ""The Wise,"" we are in danger of becoming a society run almost exclusively for the rich.",politics
"Kristol Is Clear. Republicans are lining up behind Donald Trump, but Bill Kristol is still trying to stop him. Too bad pundits are conflating",politics
"The Army Just Enlisted Its First Infantrywoman. “I want to deploy, see action, and I definitely want to go to Airborne school,” said Tammy Barnett, a police officer.",politics
The Big New Idea For Reducing Health Care Costs Is Actually Really Old. Price controls are getting a serious look in California.,politics
"How The GOP Could Raise Gas Taxes And End Its Highway Nightmare. The tax hasn't changed since 1993, though its value -- and cars' fuel efficiency -- has.",politics
Treasury Secretary Reminds Senate It Has 4 Days Before Puerto Rico Defaults On More Debt. The commonwealth can't make an upcoming $2 billion payment.,politics
"For the Effects of Voting, Look to Policy, Not Elections. The class bias in turnout affects the economic liberalism of the state legislature. Specifically, when class bias is low, the liberal opinions of the public translate into liberal policy. But when class bias is high, liberal public opinion has no effect on policy.",politics
"Norman Brown Was Supposed To Die In Prison. Instead He's Pushing Obama To Help Those He Left Behind.. ""Allow the time to fit the crime,"" says Brown.",politics
Ben Carson Thinks The Typical Democrat Is 'Uninformed'. He said it while attacking Hillary Clinton.,politics
"Sen. Susan Collins 'Disappointed' That RNC Resumed Support For Roy Moore. ""I think that's a mistake.""",politics
Trump's Interior Secretary Shows Up To New Post On Horseback. It looks like it's casual Thursday at Interior Department HQ.,politics
"Herschel Walker, After Disparaging Absent Dads, Now Says He Has 4 Kids. The Republican Senate nominee has called fatherless homes a “major, major problem.”",politics
Hispanic Official To Leave R.N.C. In Sign Of Disaffection With Donald Trump. The head of Hispanic media relations at the Republican National Committee is resigning this month in what appears to be another,politics
HUFFPOLLSTER: Carly Fiorina Probably Won’t Help Ted Cruz Save His Campaign. The Texas senator has bigger problems to worry about.,politics
"How Should The Media Refer To Donald Trump When He Defames The Central Park Five?. A shadow editing assist for CNN, which is confused.",politics
Colorado Governor Fights To Stave Off Republican Challenger.,politics
"Background Checks For Guns Could Save Many Lives: Study. ""Stand your ground"" laws and the like tend to raise the number of gun deaths, the study found.",politics
Nobody Is Really Sure How Obamacare Enrollment Is Going This Year. The early signs look good. It's not clear how much they mean.,politics
"So States Ban Bump Stocks. Now How Do They Enforce the Law?. Another concern for some gun rights activists is that the state bans do not give enough notice to residents that possessing a bump stock is, in most cases, a felony.",politics
"White House Says Health Care Vote Is Close; Rand Paul Says Not So Much. “We’re at an impasse,"" according to one of the bill's leading conservative critics.",politics
"Je Suis Larry Flynt?. In our society, vulgarians like Larry Flynt and the murdered journalists of Charlie Hebdo are the vanguard who protect freedom of speech. They are the canary in the coal mine, whose death warns us of the unseen dangers gathering around us.",politics
"United Nations Panel Assails Trump's Refusal To Explicitly Condemn Neo-Nazis. The Committee on the Elimination of Racial Discrimination released an unusually strong warning criticizing ""the failure of the highest political level of the United States of America to unequivocally reject"" racism.",politics
"Cops Ask Armed Citizens To Fight Terrorists. What Could Go Wrong?. ""Fear and apprehension in the American Muslim community is even higher now than it was after 9/11.""",politics
A Provision Buried In The House Tax Bill Could Slow Affordable Housing Construction. Republicans are rushing to pass a tax bill that could have all kinds of side effects.,politics
Playing Games with our Future and Our Lives.,politics
"The Clinton Email 'Scandal' Revisited. Was it really a scandal, or just an over-hyped mess?",politics
"Jeffrey Toobin Defends His Visceral Response To Trump Firing Comey. ""I try to be more analytical than polemical ... but I also have to be honest.""",politics
'Curb Your Enthusiasm' Over Rand Paul's Uneasy Reaction To Donald Trump. Cue the theme tune!,politics
Why The Polls Got The Democratic Caucus Right. The same methods that were wrong on the Republican side were more accurate for the Democrats.,politics
Trump Has Yet To Reach Out To Any Top Democrats On Obamacare Reform. The president eventually will need Democratic votes. He hasn't gone looking for them yet.,politics
Hillary Clinton Endorses LGBT Nondiscrimination Bill. The Equality Act would expand the Civil Rights Act of 1964 to give equal protections to LGBT Americans.,politics
"Hillary Clinton, Tracy Flick, And The Reclaiming Of Female Ambition. This time last year, at a producer’s conference in Hollywood, a member of the audience asked Reese Witherspoon whether she’d",politics
"Trump Court Pick Says He Was Joking When He Compared Gay Marriage To Marrying Bacon. Ha ha. Wait, what?",politics
Sanders Beats All Top Republican Candidates In Latest Poll. Although Clinton still has a healthy primary lead.,politics
Louisiana Lawmakers Approve Restoring Voting Rights To People On Probation And Parole. The measure’s passage is a significant victory for voting rights advocates.,politics
"In Bizarre Photo Op, Trump Tells Press 'This Is The Calm Before The Storm'. “You guys know what this represents?” Trump asked reporters.",politics
"Ferguson Mayor To Name New Interim Police Chief. ""We're bringing someone in who has some expertise and who will help us.""",politics
Jaime Herrera Beutler Midterm Election Results: Beutler Beats Bob Dingethal.,politics
"Head Of Trump 'Election Integrity' Probe Pens Wildly Misleading Op-Ed About Voter Fraud. The committee's vice chair declares there is ""proof"" voter fraud could have swung election outcomes in New Hampshire.",politics
What The Justice Department Finds When It Investigates City Police Is Truly Disturbing. What might they find if they investigated more city police departments?,politics
"California Can Set Tough Vehicle Emissions Rules Again, Biden Administration Says. The move reverses a Trump era effort to eviscerate the nation's environmental laws.",politics
"Don Blankenship's Defeat Is A Relief To The Families Of Upper Big Branch Miners. ""For the first time in 8 years I feel like dancing.""",politics
"Glenn Greenwald Criticizes New York Times For 'Shameful' Reporting On Afghanistan Hospital Bombing. ""They just write their headlines to obscure rather than to illuminate.""",politics
Woman Who Attempted Suicide To Free Kids From Family Detention Wins Asylum. Samira Hakimi and her two children were freed. But her sister and newborn are still locked up at the Karnes detention center.,politics
"Trump Touts Warmed-Over Obama Initiatives In Attempt To Change The Subject. The president kicked off his ""workforce development week” amid the ongoing Russia probe.",politics
The Obligation To Take A Knee. It is clear to me that those who criticize Kaepernick and his teammates for a lack of patriotism are actually guilty themselves of false or mistaken patriotism.,politics
Gusher Economics?. Isn’t it time to stop talking about “trickle down economics” and come up with some new phrase?,politics
Hillary Clinton Names Tim Kaine As Her Running Mate. The Virginia senator and former civil rights lawyer is seen as a polite attack dog who can appeal to voters across political and demographic spectrums.,politics
Casey Loses Congressional Race.,politics
"Rubio Secured A Spot On A 9/11 Committee. Then He Skipped Many Of The Meetings.. In the anxious weeks after the Sept. 11, 2001, terrorist attacks, the Florida House hurriedly assembled an elite group of",politics
Elizabeth Warren Says Americans 'Are Right To Be Worried' About Trump Presidency. But she also pledged to work with Trump where they agreed.,politics
"Atheists Form Super Group, Name Woman To Top Leadership Role. Watch out, God.",politics
"The System Isn’t 'Rigged' Against Sanders. A week ago, New York Daily News columnist and Bernie Sanders supporter Shaun King tweeted the following about the Democratic",politics
The Republican Party Seems Down On The Constitutional Right To Counsel. A GOP ad attacked Democratic vice presidential nominee Tim Kaine for previous work as a defense lawyer.,politics
"Reince Priebus Thinks Republicans Will Attack Clinton At The Debate, Not Each Other. We'll see about that.",politics
"Justice Department Will Not Charge Police Officers Involved In Freddie Gray’s Death. “It’s not surprising. Police officers still continue to get a free pass to killing black people,” said one activist.",politics
Citizens Against Monopoly. Google got me and my colleagues kicked out of a prominent Washington think tank. Here's why that matters.,politics
"These 10 State Lawmakers Are Pushing For Debt-Free College. With college costs and student debt exploding, the lawmakers are urging their colleagues to make debt-free college a reality.",politics
HUFFPOLLSTER: Massachusetts Race Turns Competitive.,politics
"Donald Trump Expands His Supreme Court Wish List, Because Nothing Matters. Among the new names is Sen. Mike Lee, who quickly said thanks, but no thanks.",politics
"Trump And Republicans Expect You To Die, Joe Public. There is no Republican rhetorical ruse that works around it: Make healthcare unaffordable, and people die.",politics
"Stop: Read This Before You Donate To Boston Children's Hospital Following The Boston Marathon. There are many deserving Boston area kids’ non-profits, but Boston Children’s Hospital might not be one of them… This article",politics
"Donald Trump's SEC Pick Deleted His Wall Street Bio. Here's What It Said.. What starts with the letter ""G"" and ends with ""oldman Sachs""?",politics
"Foreign Policy Makes First-Ever Presidential Endorsement, Slams Trump's 'Perverse Policy Views'. Donald Trump poses a threat to global security, the publication says.",politics
Here's What Bernie Sanders Should Ask For At The Convention. Ice cream is a good starting point.,politics
"Jemele Hill’s The Mainstream: Most Americans Think Donald Trump’s A Racist. Jemele Hill, the ESPN host of SportsCenter’s “The Six,” sparked controversy earlier this week when she called Donald Trump",politics
Michael Bloomberg Pledges $15 Million For Paris Climate Pact. “Americans will honor and fulfill the Paris Agreement by leading from the bottom up — and there isn’t anything Washington can do to stop us.”,politics
"Financing the Flames -- NIF Parade Fracas Pushes Outraged Jewish Groups to Define Mainstream. The outrage in some American, Jewish, and Israeli circles over the NIF's inclusion in the highly visible parade, formerly known as the Israel Day Parade, may be more than just a passing horn blast.",politics
Who Wants To Play A Nerve-Wracking Election Simulation Game?. Feeling lucky?,politics
"Grow Up, Man Up, And Accept Fake News?. When our legislators disregard truth and give in to infantile impulses, the results are a sight to see.",politics
"California Raises Smoking Age To 21. The law makes it the second state to raise the minimum age to 21, following Hawaii.",politics
Tom Cotton Wants To Punish Countries That Take Guantanamo Prisoners.,politics
"Big Insurer Eyes Exit From Obamacare Exchanges. UnitedHealth Group is losing money, which is bad news for Obamacare.",politics
Bill Would Outlaw Abortion Before Some Women Know They're Pregnant.,politics
"Why A President Trump Would Be A 'Massive Disaster' For U.S. Water. The GOP nominee's environmental policies are vague at best, and dangerous at worst.",politics
Study: Half Of Black Millennials Know A Victim Of Police Violence. And 22 percent of black millennials said they or someone they knew were the victim of gun violence in the last year.,politics
"Biden White House Drops Trump Orders Trying To Ban TikTok, WeChat. The administration will conduct its own review of potential security risks posed by apps tied to China.",politics
"Why Doesn't Mayor De Blasio Like Roommates?. The Mayor has announced his ten year, five borough plan to increase the supply of affordable housing in New York - but it appears he's down on the single biggest supply of affordable accommodation the city has to offer, apartment sharing. Why?",politics
Jake Tapper Rips Trump: People In Glass White Houses Shouldn't Throw Stones. The president was blasting Sen. Al Franken when at least a dozen women have accused him of similar behavior.,politics
"Time Dumps Donald Trump Into A Sea Of Surging Coronavirus For New Magazine Cover. “The rising water as a metaphor for chaos in the Trump White House could only end two ways,” said artist Tim O’Brien.",politics
"Flint Residents To Get Lower Water Bills. Rick Snyder announced some relief for Flint residents, who have the highest water rates in America.",politics
"Twitter Calls Out Irony Of White Supremacists' Polynesian-Inspired Tiki Torches. ""When you have to use a Polynesian cultural product (tiki torches) to defend and assert white supremacy.""",politics
"Senate Confirms Paul Nakasone As New Director For U.S. Cyber Command And National Security Agency. Nakasone replaces Admiral Mike Rogers, who is retiring after nearly four years in the “dual-hat” position leading the NSA and the military’s cyber warfare division.",politics
Secretary Of State Nominee Mike Pompeo Says He Continues To Oppose Gay Marriage. Cory Booker grilled the CIA director about his views on gays and Muslims.,politics
Trump Administration Says Deported Dreamer Wasn’t Protected -- And That No One Fully Is. The Department of Homeland Security disputes a 23-year-old's story about his deportation.,politics
Finding Comfort In The Political Success Of Other Countries. There may well be lessons to be learned from watching progressive politics in the UK.,politics
"This Billionaire Once Bashed Women's Right To Vote, Now He's Donating To Trump. Of course.",politics
"Chief Justice Roberts Will Sit Out Patent Case Over $175,000 Stock Conflict. A court letter to the parties said the conflict was inadvertent.",politics
Donald Trump Blames 'Many Sides' For White Supremacist Clashes In Charlottesville. Trump did not specifically criticize the white supremacist groups who had organized Saturday's rally.,politics
"Rick Santorum: Kids Should Learn CPR Instead Of Rallying For Gun Laws. The former U.S. senator said students should stop ""looking to someone else to solve their problem.""",politics
Democrats Contemplate How To Forfeit Their Power Upon Regaining The Senate. Senators say they're open to restoring the filibuster for Supreme Court nominees.,politics
"Why Obamacare Could Be a Plus for Democrats in 2014. If I were a Democrat running for Congress in 2014 who supported the Affordable Care Act, known as ""Obamacare,"" I would be running a campaign explaining why I am proud of my vote. And I would challenge my GOP opponent to answer five questions.",politics
"3.7 Million Americans Would Lose Food Stamps Under Trump Administration Rules: Study. Agriculture Secretary Sonny Perdue says reducing food subsidies will ""restore the dignity of work"" for recipients.",politics
One Of Jeb Bush's Favorite Presidents Has Quite An Unfortunate History. The 2016 contender loves James K. Polk -- and we're really confused by it.,politics
"Loose Credit, Rust Belt Woes Lead To Foreclosure Uptick. In a worrisome signal for a hot heartland housing market, many midsize cities saw a bump in foreclosure starts in the third",politics
California Police Chief Lashes Out At DHS Over Immigration Raids. What was disguised as a gang bust actually resulted in people being detained due to their immigration status.,politics
"Obama Speech Sure Sounds Like A Tacit Endorsement Of Clinton. ""Trying to find common ground doesn't make me less of a Democrat.""",politics
Ex-Obamacare Chief Warns Trump's Already Weakening The Health Care System. Andy Slavitt wants the new administration and Congress to slow down and find real solutions.,politics
Americans Want Congress To Return To Vote On War Before Midterms.,politics
"Elizabeth Warren Pledges Big Money To ‘Turn Up The Heat On Gerrymandering’. The Massachusetts senator announced a $175,000 contribution to state legislature campaigns and gerrymandering reform groups.",politics
Job Listing: Member Of Congress (No Experience Required). House rules apply.,politics
Another Debate Kicks Off With A Sharp Clash Over Health Care. Bernie Sanders thinks single-payer can work here. Hillary Clinton doesn't.,politics
"Clinton Announces Transition Leadership Should She Win In November. The announcement comes as Clinton gains momentum in the polls against Donald Trump, whose campaign has struggled after a string of controversial remarks.",politics
"The GOP Has One Big Idea For Health Care Reform: Crappier Insurance. Republicans are busy bringing back junk plans, pre-existing condition exclusions and higher costs for the sick.",politics
"High School Valedictorian Uses Speech To Blast Texas' New Abortion Ban. “I refuse to give up this platform to promote complacency and peace, when there is a war on my body and a war on my rights,” Paxton Smith said.",politics
Mitch McConnell Says Americans Won't Tolerate Democrats Blocking Supreme Court Nominations. He blocked the president's own high court nominee for 293 days.,politics
Strategy Of Force Coupled With Sound Diplomacy. Trump’s attack imposed a new responsibility on the US to follow through with.,politics
"Jeb Bush Draws Contrast With 'Self-Promoter' Rivals In First TV Ad. ""I'm offering something different: leadership, ideas and a proven conservative record.""",politics
GOP Lawmaker Ignores Her Own Advice About Engaging Millennials Through Town Halls. Smdh.,politics
"Ted Cruz's Tax Plan For 'Hard-Working Americans' Is Really A Gift To The Wealthy. In a new ad, Republican presidential candidate Sen. Ted Cruz (R-TX) promotes his tax plan, which he paints as a way to boost",politics
"In Support Of Coulter's Right To Speak. Decades ago, a group of American Nazis wanted to hold a march, complete with swastikas and all the rest of the Nazi regalia",politics
Hillary Clinton: I Am 'Part Of The Resistance'. ✊,politics
10 Things We Didn’t Account For In The HuffPost Presidential Election Forecast. We’re biased toward reliable data.,politics
"Jimmy Carter To Discuss Cancer Diagnosis On Thursday. Carter revealed that he had cancer last week, but did not disclose exactly where it had spread.",politics
Donald Trump Won't Block James Comey's Testimony. He's scheduled to testify this week.,politics
"Trump Cites Facebook Executive In 'Fake News' Twitter Rant Over Russian Indictments. ""Hard to ignore the vice president of Facebook ads!""",politics
Support For Same-Sex Marriage Reaches A New High. Almost two-thirds of Americans think it should be legal.,politics
Trump Era Ignorance Triumphs Over Shakespeare. Why do we bother learning anything?,politics
GOP Strategist Accuses Democrats Of War On Women Over Debbie Wasserman Schultz Attacks.,politics
"#MeToo Affects The Legislature, Too. It’s a good thing that the allegations against Harvey Weinstein have led to a broader mobilization against sexual assault",politics
"These Cities Are Offering Free Public Transport On Election Day. Los Angeles, Houston, Tampa and more are making it that much easier for voters to get to the polls.",politics
